Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
129,1,-0.00697869,-0.00577282,0.999959,1,0,0,-1.8435,1.8435,2.10661e-06,-6.19824e-06,3.10533e-05,3.17358e-05
130,1,-0.00697869,-0.00577282,0.999959,1,0,0,-1.8435,1.8435,2.10661e-06,-6.19824e-06,3.10533e-05,3.17358e-05
131,1,-0.0240759,-0.00703384,0.999685,1,1,0,-1.81937,2.07608,5.19768e-06,-2.80001e-07,3.28099e-05,3.32202e-05
132,1,-0.0240759,-0.00703384,0.999685,1,1,0,-1.81937,2.07608,5.19768e-06,-2.80001e-07,3.28099e-05,3.32202e-05
133,1,-0.0248718,-0.00681648,0.999667,1,2,0,-1.79898,2.69004,1.42721e-05,4.15111e-06,2.92863e-05,3.28422e-05
134,1,-0.0248718,-0.00681648,0.999667,1,2,0,-1.79898,2.69004,1.42721e-05,4.15111e-06,2.92863e-05,3.28422e-05
135,1,-0.0349243,-0.00605227,0.999372,1,3,0,-1.77368,3.4851,2.51466e-05,-3.28976e-06,2.34063e-05,3.45113e-05
136,1,-0.0349243,-0.00605227,0.999372,1,3,0,-1.77368,3.4851,2.51466e-05,-3.28976e-06,2.34063e-05,3.45113e-05
137,1,-0.0455734,-0.00639493,0.998941,1,4,0,-1.7352,4.36015,3.77863e-05,-2.62761e-06,3.21965e-05,4.97124e-05
138,1,-0.0455734,-0.00639493,0.998941,1,4,0,-1.7352,4.36015,3.77863e-05,-2.62761e-06,3.21965e-05,4.97124e-05
139,1,-0.0431351,-0.00656729,0.999048,1,5,0,-1.69122,5.27828,5.54566e-05,3.11737e-06,1.51701e-05,5.75785e-05
140,1,-0.0431351,-0.00656729,0.999048,1,5,0,-1.69122,5.27828,5.54566e-05,3.11737e-06,1.51701e-05,5.75785e-05
141,1,-0.0317871,-0.00588239,0.999477,1,6,0,-1.6576,6.22476,7.89355e-05,1.24977e-05,9.1076e-07,7.9924e-05
142,1,-0.0317871,-0.00588239,0.999477,1,6,0,-1.6576,6.22476,7.89355e-05,1.24977e-05,9.1076e-07,7.9924e-05
143,1,-0.0108352,-0.00398767,0.999933,1,7,0,-1.63461,7.18832,9.53648e-05,6.13071e-06,3.1615e-05,0.000100656
144,1,-0.0108352,-0.00398767,0.999933,1,7,0,-1.63461,7.18832,9.53648e-05,6.13071e-06,3.1615e-05,0.000100656
145,1,0.0212757,-0.0035902,0.999767,1,8,0,-1.63828,8.16603,0.000110124,-7.66854e-07,2.41264e-05,0.000112739
146,1,0.0212757,-0.0035902,0.999767,1,8,0,-1.63828,8.16603,0.000110124,-7.66854e-07,2.41264e-05,0.000112739
147,1,0.0633237,-0.00383919,0.997986,1,9,0,-1.6725,9.15409,0.000122285,-8.68522e-06,3.63335e-05,0.000127864
148,1,0.0633237,-0.00383919,0.997986,1,9,0,-1.6725,9.15409,0.000122285,-8.68522e-06,3.63335e-05,0.000127864
149,1,0.118845,-0.00471999,0.992902,1,10,0,-1.75282,10.1525,0.000130235,-1.66105e-05,2.91948e-05,0.000134497
150,1,0.118845,-0.00471999,0.992902,1,10,0,-1.75282,10.1525,0.000130235,-1.66105e-05,2.91948e-05,0.000134497
153,1,0.198685,-0.00580711,0.980046,1,11,0,-1.8947,11.162,8.91443e-05,-8.90789e-06,1.98105e-05,9.17525e-05
41,1,0.251979,-0.00529343,0.967718,1,11.4338,0,-2,11.6074,6.96725e-05,-1.92569e-05,1.66885e-05,7.41862e-05
151,1,0.251979,-0.00529343,0.967718,1,11.4338,0,-2,11.6074,6.96725e-05,-1.92569e-05,1.66885e-05,7.41862e-05
152,1,0.251979,-0.00529343,0.967718,1,11.4338,0,-2,11.6074,6.96725e-05,-1.92569e-05,1.66885e-05,7.41862e-05
31,1,0.331853,-0.00478605,0.943319,1,12,0,-2.15261,12.1915,4.40052e-05,-2.78089e-05,1.06595e-05,5.31358e-05
32,1,0.331853,-0.00478605,0.943319,1,12,0,-2.15261,12.1915,4.40052e-05,-2.78089e-05,1.06595e-05,5.31358e-05
35,1,0.572041,0.00219043,0.820222,1,13,0,-2.60873,13.2592,-1.48853e-06,-1.98256e-06,-3.78021e-05,3.78833e-05
21,1,0.640724,0.00864527,0.767723,1,13.4661,0,-3,13.7962,-6.05217e-06,1.19074e-06,-6.62724e-05,6.65588e-05
33,1,0.640724,0.00864527,0.767723,1,13.4661,0,-3,13.7962,-6.05217e-06,1.19074e-06,-6.62724e-05,6.65588e-05
34,1,0.640724,0.00864527,0.767723,1,13.4661,0,-3,13.7962,-6.05217e-06,1.19074e-06,-6.62724e-05,6.65588e-05
13,1,0.723574,0.0137117,0.690111,1,14,0,-3.71355,14.4841,-3.05625e-05,5.06621e-06,-0.000122893,0.000126738
14,1,0.723574,0.0137117,0.690111,1,14,0,-3.71355,14.4841,-3.05625e-05,5.06621e-06,-0.000122893,0.000126738
11,1,0.217299,0.00183629,0.976103,1,14.6683,0,-4,15.204,-2.36534e-05,1.41024e-05,-6.44206e-05,7.00598e-05
12,1,0.217299,0.00183629,0.976103,1,14.6683,0,-4,15.204,-2.36534e-05,1.41024e-05,-6.44206e-05,7.00598e-05
1,1,-0.123421,-0.0133999,0.992264,1,15,0,-4.1358,15.5597,-1.6516e-05,1.53074e-05,-1.82568e-05,2.89898e-05
15,1,-0.25547,0.00126027,0.966816,1,15.2098,0,-4,15.7269,-1.11821e-05,1.4282e-05,8.91463e-06,2.0211e-05
16,1,-0.647389,0.0011143,0.762159,1,16,0,-3.51962,16.3825,1.01233e-05,2.54937e-06,0.000116413,0.00011688
17,1,-0.647389,0.0011143,0.762159,1,16,0,-3.51962,16.3825,1.01233e-05,2.54937e-06,0.000116413,0.00011688
18,1,-0.647389,0.0011143,0.762159,1,16,0,-3.51962,16.3825,1.01233e-05,2.54937e-06,0.000116413,0.00011688
19,1,-0.647389,0.0011143,0.762159,1,16,0,-3.51962,16.3825,1.01233e-05,2.54937e-06,0.000116413,0.00011688
36,1,-0.651381,0.00537505,0.758732,1,16.5285,0,-3,16.7985,-7.89936e-07,1.17176e-05,5.93948e-05,6.05448e-05
37,1,-0.656663,0.0169994,0.753993,1,17,0,-2.66619,17.2078,-2.25735e-05,1.57184e-05,5.19454e-05,5.87789e-05
38,1,-0.656663,0.0169994,0.753993,1,17,0,-2.66619,17.2078,-2.25735e-05,1.57184e-05,5.19454e-05,5.87789e-05
39,1,-0.656663,0.0169994,0.753993,1,17,0,-2.66619,17.2078,-2.25735e-05,1.57184e-05,5.19454e-05,5.87789e-05
154,1,-0.528304,0.0049225,0.849041,1,17.7158,0,-2,17.8283,-0.000118766,-4.26554e-06,2.0352e-05,0.000120573
155,1,-0.482214,0.000280692,0.876053,1,18,0,-1.78358,18.0882,-0.000139743,-1.38616e-05,1.45122e-05,0.000141177
156,1,-0.482214,0.000280692,0.876053,1,18,0,-1.78358,18.0882,-0.000139743,-1.38616e-05,1.45122e-05,0.000141177
157,1,-0.482214,0.000280692,0.876053,1,18,0,-1.78358,18.0882,-0.000139743,-1.38616e-05,1.45122e-05,0.000141177
158,1,-0.179769,-0.00094914,0.983708,1,19,0,-1.52971,19.0615,-0.000211915,-1.53819e-05,1.20433e-05,0.000212814
159,1,-0.179769,-0.00094914,0.983708,1,19,0,-1.52971,19.0615,-0.000211915,-1.53819e-05,1.20433e-05,0.000212814
160,1,-0.0617781,-0.00108865,0.998089,1,20,0,-1.44639,20.0522,-0.000256043,-3.26216e-06,3.14774e-06,0.000256083
161,1,-0.0617781,-0.00108865,0.998089,1,20,0,-1.44639,20.0522,-0.000256043,-3.26216e-06,3.14774e-06,0.000256083
162,1,-0.0211417,-0.00119799,0.999776,1,21,0,-1.41963,21.0479,-0.000313111,6.43571e-07,9.68421e-06,0.000313261
163,1,-0.0211417,-0.00119799,0.999776,1,21,0,-1.41963,21.0479,-0.000313111,6.43571e-07,9.68421e-06,0.000313261
164,1,-0.0132634,-0.00144816,0.999911,1,22,0,-1.40908,22.0451,-0.000360612,9.09945e-08,2.94375e-05,0.000361811
165,1,-0.0132634,-0.00144816,0.999911,1,22,0,-1.40908,22.0451,-0.000360612,9.09945e-08,2.94375e-05,0.000361811
166,1,-0.00941229,-0.00202084,0.999954,1,23,0,-1.39632,23.0423,-0.000313632,-1.91965e-06,1.93756e-05,0.000314236
167,1,-0.00941229,-0.00202084,0.999954,1,23,0,-1.39632,23.0423,-0.000313632,-1.91965e-06,1.93756e-05,0.000314236
168,1,2.58911e-05,-0.00204904,0.999998,1,24,0,-1.39257,24.0404,-0.000323529,-4.72573e-06,-1.6995e-05,0.000324009
169,1,2.58911e-05,-0.00204904,0.999998,1,24,0,-1.39257,24.0404,-0.000323529,-4.72573e-06,-1.6995e-05,0.000324009
170,1,0.00329315,-0.00169322,0.999993,1,25,0,-1.39637,25.039,-0.000385206,-4.38165e-06,-3.50839e-05,0.000386825
171,1,0.00329315,-0.00169322,0.999993,1,25,0,-1.39637,25.039,-0.000385206,-4.38165e-06,-3.50839e-05,0.000386825
172,1,-0.000366541,-0.00152087,0.999999,1,26,0,-1.39836,26.0376,-0.000425911,-2.39051e-06,-2.62046e-05,0.000426723
173,1,-0.000366541,-0.00152087,0.999999,1,26,0,-1.39836,26.0376,-0.000425911,-2.39051e-06,-2.62046e-05,0.000426723
174,1,-0.00516376,-0.00153722,0.999985,1,27,0,-1.39573,27.0361,-0.000438937,-1.74599e-06,-1.32232e-05,0.00043914
175,1,-0.00516376,-0.00153722,0.999985,1,27,0,-1.39573,27.0361,-0.000438937,-1.74599e-06,-1.32232e-05,0.00043914
176,1,-0.00849519,-0.00158058,0.999963,1,28,0,-1.38928,28.0344,-0.000434557,-1.35259e-06,-8.16416e-06,0.000434636
177,1,-0.00849519,-0.00158058,0.999963,1,28,0,-1.38928,28.0344,-0.000434557,-1.35259e-06,-8.16416e-06,0.000434636
178,1,-0.00995043,-0.00162516,0.999949,1,29,0,-1.38079,29.0329,-0.000421432,-1.16754e-06,-7.04023e-06,0.000421493
179,1,-0.00995043,-0.00162516,0.999949,1,29,0,-1.38079,29.0329,-0.000421432,-1.16754e-06,-7.04023e-06,0.000421493
180,1,-0.0100749,-0.00165971,0.999948,1,30,0,-1.37176,30.0313,-0.000405061,-9.86921e-07,-6.20962e-06,0.00040511
181,1,-0.0100749,-0.00165971,0.999948,1,30,0,-1.37176,30.0313,-0.000405061,-9.86921e-07,-6.20962e-06,0.00040511
182,1,-0.00954273,-0.00168665,0.999953,1,31,0,-1.36303,31.03,-0.000387443,-8.84967e-07,-5.12737e-06,0.000387478
183,1,-0.00954273,-0.00168665,0.999953,1,31,0,-1.36303,31.03,-0.000387443,-8.84967e-07,-5.12737e-06,0.000387478
184,1,-0.008774,-0.00170626,0.99996,1,32,0,-1.35493,32.0287,-0.000368966,-7.50465e-07,-4.01086e-06,0.000368989
185,1,-0.008774,-0.00170626,0.99996,1,32,0,-1.35493,32.0287,-0.000368966,-7.50465e-07,-4.01086e-06,0.000368989
186,1,-0.0079495,-0.00172208,0.999967,1,33,0,-1.34753,33.0275,-0.000349585,-6.69684e-07,-2.94073e-06,0.000349598
187,1,-0.0079495,-0.00172208,0.999967,1,33,0,-1.34753,33.0275,-0.000349585,-6.69684e-07,-2.94073e-06,0.000349598
188,1,-0.00714246,-0.00173275,0.999973,1,34,0,-1.34087,34.0264,-0.000329605,-5.62671e-07,-1.89227e-06,0.00032961
189,1,-0.00714246,-0.00173275,0.999973,1,34,0,-1.34087,34.0264,-0.000329605,-5.62671e-07,-1.89227e-06,0.00032961
190,1,-0.00639258,-0.00174129,0.999978,1,35,0,-1.3349,35.0254,-0.000309096,-4.94886e-07,-8.64455e-07,0.000309098
191,1,-0.00639258,-0.00174129,0.999978,1,35,0,-1.3349,35.0254,-0.000309096,-4.94886e-07,-8.64455e-07,0.000309098
192,1,-0.00570896,-0.00174661,0.999982,1,36,0,-1.32955,36.0245,-0.000288089,-4.02772e-07,1.10256e-07,0.000288089
193,1,-0.00570896,-0.00174661,0.999982,1,36,0,-1.32955,36.0245,-0.000288089,-4.02772e-07,1.10256e-07,0.000288089
194,1,-0.0050846,-0.00175136,0.999986,1,37,0,-1.32478,37.0237,-0.00026655,-3.41656e-07,1.00371e-06,0.000266552
195,1,-0.0050846,-0.00175136,0.999986,1,37,0,-1.32478,37.0237,-0.00026655,-3.41656e-07,1.00371e-06,0.000266552
196,1,-0.00450832,-0.00175415,0.999988,1,38,0,-1.32053,38.0229,-0.000244545,-2.60363e-07,1.81095e-06,0.000244552
197,1,-0.00450832,-0.00175415,0.999988,1,38,0,-1.32053,38.0229,-0.000244545,-2.60363e-07,1.81095e-06,0.000244552
198,1,-0.00397023,-0.00175697,0.999991,1,39,0,-1.31677,39.0222,-0.000222097,-2.0409e-07,2.53739e-06,0.000222112
199,1,-0.00397023,-0.00175697,0.999991,1,39,0,-1.31677,39.0222,-0.000222097,-2.0409e-07,2.53739e-06,0.000222112
200,1,-0.00346347,-0.00175881,0.999992,1,40,0,-1.31348,40.0216,-0.000199282,-1.31507e-07,3.19011e-06,0.000199308
201,1,-0.00346347,-0.00175881,0.999992,1,40,0,-1.31348,40.0216,-0.000199282,-1.31507e-07,3.19011e-06,0.000199308
202,1,-0.00298364,-0.00176137,0.999994,1,41,0,-1.31062,41.0209,-0.000176132,-7.8789e-08,3.76313e-06,0.000176172
203,1,-0.00298364,-0.00176137,0.999994,1,41,0,-1.31062,41.0209,-0.000176132,-7.8789e-08,3.76313e-06,0.000176172
204,1,-0.00252563,-0.00176338,0.999995,1,42,0,-1.30818,42.0204,-0.000152712,-1.20122e-08,4.2568e-06,0.000152771
205,1,-0.00252563,-0.00176338,0.999995,1,42,0,-1.30818,42.0204,-0.000152712,-1.20122e-08,4.2568e-06,0.000152771
206,1,-0.00208535,-0.00176638,0.999996,1,43,0,-1.30613,43.0198,-0.000129055,3.9555e-08,4.67105e-06,0.000129139
207,1,-0.00208535,-0.00176638,0.999996,1,43,0,-1.30613,43.0198,-0.000129055,3.9555e-08,4.67105e-06,0.000129139
208,1,-0.00165879,-0.00176923,0.999997,1,44,0,-1.30447,44.0193,-0.000105218,1.02175e-07,5.00763e-06,0.000105337
209,1,-0.00165879,-0.00176923,0.999997,1,44,0,-1.30447,44.0193,-0.000105218,1.02175e-07,5.00763e-06,0.000105337
210,1,-0.00124257,-0.00177342,0.999998,1,45,0,-1.30318,45.0189,-8.12331e-05,1.53765e-07,5.26898e-06,8.1404e-05
211,1,-0.00124257,-0.00177342,0.999998,1,45,0,-1.30318,45.0189,-8.12331e-05,1.53765e-07,5.26898e-06,8.1404e-05
212,1,-0.000833846,-0.0017778,0.999998,1,46,0,-1.30225,46.0184,-5.71482e-05,2.15476e-07,5.456e-06,5.74085e-05
213,1,-0.000833846,-0.0017778,0.999998,1,46,0,-1.30225,46.0184,-5.71482e-05,2.15476e-07,5.456e-06,5.74085e-05
214,1,-0.000429785,-0.00178361,0.999998,1,47,0,-1.30169,47.018,-3.29953e-05,2.69271e-07,5.57023e-06,3.34632e-05
215,1,-0.000429785,-0.00178361,0.999998,1,47,0,-1.30169,47.018,-3.29953e-05,2.69271e-07,5.57023e-06,3.34632e-05
216,1,-0.000228159,-0.00178986,0.999998,1,48,0,-1.30149,48.0176,-8.81976e-06,3.3176e-07,5.6121e-06,1.04592e-05
